Time;Failed events;accumulated solution time;branch1;branch10;branch100;branch101;branch102;branch103;branch104;branch105;branch106;branch107;branch108;branch109;branch11;branch110;branch111;branch112;branch113;branch114;branch115;branch116;branch117;branch118;branch119;branch12;branch120;branch121;branch122;branch123;branch124;branch125;branch127;branch128;branch13;branch130;branch131;branch14;branch140;branch143;branch145;branch148;branch15;branch153;branch156;branch16;branch164;branch166;branch169;branch17;branch174;branch178;branch179;branch18;branch181;branch184;branch187;branch19;branch192;branch193;branch194;branch195;branch197;branch199;branch2;branch20;branch201;branch204;branch209;branch21;branch212;branch215;branch216;branch217;branch22;branch220;branch223;branch224;branch227;branch228;branch23;branch236;branch24;branch25;branch26;branch27;branch28;branch29;branch3;branch30;branch31;branch32;branch33;branch34;branch35;branch36;branch37;branch38;branch39;branch4;branch40;branch41;branch42;branch43;branch44;branch45;branch46;branch47;branch48;branch49;branch5;branch50;branch51;branch52;branch53;branch54;branch55;branch57;branch58;branch59;branch6;branch60;branch61;branch62;branch63;branch64;branch65;branch66;branch67;branch68;branch69;branch7;branch70;branch71;branch72;branch73;branch74;branch75;branch76;branch77;branch78;branch79;branch8;branch80;branch81;branch82;branch83;branch84;branch85;branch86;branch87;branch88;branch89;branch9;branch90;branch91;branch92;branch93;branch94;branch95;branch96;branch97;branch98;branch99;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Tue 15:57.000000;30307;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183131;19324;1053;2018.4482981547114;14197.65978945505;6537;12012;986;212;10983;97057;
Tue 15:57.121097;30308;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183131;19325;1053;2018.4482981547114;14198.089676151683;6537;12012;986;212;10983;97057;
Tue 15:57.000000;30309;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183131;19326;1053;2018.4482981547114;14198.461344942107;6537;12012;986;212;10983;97057;
Tue 15:57.614753;30310;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183131;19327;1053;2018.4482981547114;14198.976940716817;6537;12012;986;212;10983;97057;
Tue 15:57.430718;30311;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183131;19328;1053;2018.4482981547114;14199.473380936304;6537;12012;986;212;10983;97057;
Tue 15:57.313512;30312;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183131;19329;1053;2018.4482981547114;14199.900295385869;6537;12012;986;212;10983;97057;
Tue 15:57.504123;30313;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183131;19330;1053;2018.4482981547114;14200.50389176314;6537;12012;986;212;10983;97057;
Tue 15:58.000000;30313;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183141;19330;1053;2018.4482981547114;14200.50389176314;6537;12012;986;212;10983;97062;
Tue 15:58.919555;30314;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183141;19331;1053;2018.4482981547114;14201.01948753785;6537;12012;986;212;10983;97062;
Tue 15:58.410903;30314;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183141;19331;1053;2018.4482981547114;14201.143607441281;6537;12013;986;212;10983;97062;
Tue 15:59.000000;30314;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183177;19331;1053;2018.8343990959374;14201.143607441281;6538;12013;986;212;10983;97080;
Tue 15:59.409535;30315;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183177;19332;1053;2018.8343990959374;14201.663370369393;6538;12013;986;212;10983;97080;
Tue 15:59.897159;30315;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183177;19332;1053;2018.8343990959374;14201.867302959674;6538;12014;986;212;10983;97080;
Tue 15:59.907989;30316;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183177;19333;1053;2018.8343990959374;14202.331189838525;6538;12014;986;212;10983;97080;
Tue 16:00.000000;30318;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183207;19333;1053;2018.8343990959374;14202.331189838525;6538;12014;986;212;10985;97096;
Tue 16:00.813133;30318;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183207;19333;1053;2018.8343990959374;14202.58556616219;6538;12015;986;212;10985;97096;
Tue 16:00.143949;30319;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183207;19334;1053;2018.8343990959374;14202.940588307532;6538;12015;986;212;10985;97096;
Tue 16:00.160365;30320;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183207;19335;1053;2018.8343990959374;14203.416348750887;6538;12015;986;212;10985;97096;
Tue 16:01.000000;30320;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183229;19335;1053;2018.8343990959374;14203.416348750887;6538;12015;986;212;10985;97107;
Tue 16:01.237116;30320;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183229;19335;1053;2018.8343990959374;14203.65931727572;6538;12016;986;212;10985;97107;
Tue 16:01.417972;30321;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183229;19336;1053;2018.8343990959374;14204.101197063163;6538;12016;986;212;10985;97107;
Tue 16:02.000000;30322;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183242;19336;1053;2019.2984926754957;14204.101197063163;6539;12016;986;212;10986;97114;
Tue 16:02.877306;30322;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183242;19336;1053;2019.2984926754957;14204.205850491859;6539;12017;986;212;10986;97114;
Tue 16:02.234893;30322;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183242;19336;1053;2019.2984926754957;14204.460226815523;6539;12018;986;212;10986;97114;
Tue 16:02.280890;30322;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183242;19336;1053;2019.2984926754957;14204.714603139188;6539;12019;986;212;10986;97114;
Tue 16:02.168394;30322;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183242;19336;1053;2019.2984926754957;14205.024239740467;6539;12020;986;212;10986;97114;
Tue 16:02.139005;30323;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183242;19337;1053;2019.2984926754957;14205.54400266858;6539;12020;986;212;10986;97114;
Tue 16:02.931881;30324;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183242;19338;1053;2019.2984926754957;14205.897007320318;6539;12020;986;212;10986;97114;
Tue 16:02.997421;30325;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183242;19339;1053;2019.2984926754957;14206.372767763673;6539;12020;986;212;10986;97114;
Tue 16:02.922890;30325;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183242;19339;1053;2019.2984926754957;14206.68924661174;6539;12021;986;212;10986;97114;
Tue 16:03.000000;30326;5162.252438783646;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;1;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183259;19339;1053;2019.2984926754957;14206.68924661174;6539;12021;986;212;10987;97123;
Tue 16:03.101168;30326;5166.982682943344;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;2;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183259;19339;1054;2019.2984926754957;14206.68924661174;6539;12021;986;212;10987;97123;
Tue 16:03.442454;30327;5166.982682943344;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;2;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183259;19340;1054;2019.2984926754957;14207.29284298901;6539;12021;986;212;10987;97123;
Tue 16:03.975154;30328;5166.982682943344;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;2;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183259;19341;1054;2019.2984926754957;14208.198426643872;6539;12021;986;212;10987;97123;
Tue 16:03.791258;30328;5166.982682943344;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;2;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183259;19341;1054;2019.2984926754957;14208.467290560167;6539;12022;986;212;10987;97123;
Tue 16:03.227712;30328;5166.982682943344;95;21;2;;3;3;;5;1;3;1;3;28;2;4;7;8;1;2;;3;2;;20;2;;1;2;;1;;2;14;2;1;10;;;;;28;1;;19;1;1;1;13;1;1;1;18;1;;;12;1;1;;1;1;;55;9;2;2;;10;1;1;;;11;1;1;1;;1;10;;13;10;9;8;6;15;39;10;6;7;13;6;6;11;12;12;13;37;10;1;6;10;9;8;6;6;5;5;36;8;5;3;4;5;5;6;3;5;34;1;4;3;4;2;4;2;3;5;4;33;4;3;2;1;1;2;1;1;2;2;28;1;4;2;2;1;1;1;;2;2;28;2;1;;3;9;4;1;1;3;5;183259;19341;1054;2019.2984926754957;14208.783378092829;6539;12023;986;212;10987;97123;
