Time;battery starvations;bike arrival;bike departure;bike starvations;escooter arrival;escooter departure;escooter starvations;events;failed events;long congestions;random trips;roaming distance for bikes;roaming distance for escooters;roaming distance for locks;roaming for bikes;roaming for escooters;roaming for locks;short congestions;starvations;trips;
Tue 06:18.597934;13;1721;1736;10;4612;4655;1431;14889;1765;311;99;3.818459918864204;342.50231762256936;251.14466277553592;21;2659;653;342;1454;7845;
Tue 06:18.783064;13;1721;1736;10;4612;4655;1431;14890;1766;312;99;3.818459918864204;342.50231762256936;251.61598546736198;21;2659;654;342;1454;7845;
Tue 06:18.432062;13;1721;1736;10;4613;4655;1431;14890;1766;312;99;3.818459918864204;342.50231762256936;251.61598546736198;21;2659;654;342;1454;7845;
Tue 06:18.650940;13;1721;1736;10;4614;4655;1431;14890;1766;312;99;3.818459918864204;342.50231762256936;251.61598546736198;21;2659;654;342;1454;7845;
Tue 06:18.438451;13;1721;1736;10;4615;4655;1431;14890;1766;312;99;3.818459918864204;342.50231762256936;251.61598546736198;21;2659;654;342;1454;7845;
Tue 06:19.000000;14;1721;1737;10;4615;4660;1433;14905;1769;312;99;3.818459918864204;342.6141262813599;251.61598546736198;21;2660;654;342;1457;7854;
Tue 06:19.853457;14;1721;1737;10;4615;4660;1433;14906;1769;312;99;3.818459918864204;342.6141262813599;251.69227573380078;21;2660;655;343;1457;7854;
Tue 06:19.555814;14;1722;1737;10;4615;4660;1433;14906;1769;312;99;3.818459918864204;342.6141262813599;251.69227573380078;21;2660;655;343;1457;7854;
Tue 06:19.683741;14;1722;1737;10;4616;4660;1433;14906;1769;312;99;3.818459918864204;342.6141262813599;251.69227573380078;21;2660;655;343;1457;7854;
Tue 06:19.931537;14;1722;1737;10;4617;4660;1433;14906;1769;312;99;3.818459918864204;342.6141262813599;251.69227573380078;21;2660;655;343;1457;7854;
Tue 06:19.311401;14;1722;1737;10;4617;4660;1433;14907;1769;312;99;3.818459918864204;342.6141262813599;251.92333704710663;21;2660;656;344;1457;7854;
Tue 06:19.638961;14;1722;1737;10;4618;4660;1433;14907;1769;312;99;3.818459918864204;342.6141262813599;251.92333704710663;21;2660;656;344;1457;7854;
Tue 06:19.844190;14;1722;1737;10;4619;4660;1433;14907;1769;312;99;3.818459918864204;342.6141262813599;251.92333704710663;21;2660;656;344;1457;7854;
Tue 06:19.680681;14;1722;1737;10;4620;4660;1433;14907;1769;312;99;3.818459918864204;342.6141262813599;251.92333704710663;21;2660;656;344;1457;7854;
Tue 06:19.372988;14;1722;1737;10;4620;4660;1433;14908;1770;313;99;3.818459918864204;342.6141262813599;252.3946597389327;21;2660;657;344;1457;7854;
Tue 06:20.000000;14;1722;1739;10;4620;4665;1439;14928;1776;313;99;3.818459918864204;342.82051178183826;252.3946597389327;21;2662;657;344;1463;7867;
Tue 06:20.867396;14;1722;1739;10;4621;4665;1439;14928;1776;313;99;3.818459918864204;342.82051178183826;252.3946597389327;21;2662;657;344;1463;7867;
Tue 06:20.859319;14;1722;1739;10;4622;4665;1439;14928;1776;313;99;3.818459918864204;342.82051178183826;252.3946597389327;21;2662;657;344;1463;7867;
Tue 06:20.325520;14;1722;1739;10;4623;4665;1439;14928;1776;313;99;3.818459918864204;342.82051178183826;252.3946597389327;21;2662;657;344;1463;7867;
Tue 06:20.203456;14;1722;1739;10;4624;4665;1439;14928;1776;313;99;3.818459918864204;342.82051178183826;252.3946597389327;21;2662;657;344;1463;7867;
Tue 06:20.388945;14;1723;1739;10;4624;4665;1439;14928;1776;313;99;3.818459918864204;342.82051178183826;252.3946597389327;21;2662;657;344;1463;7867;
Tue 06:21.000000;17;1723;1740;10;4624;4674;1441;14953;1781;313;99;3.818459918864204;343.81850192227955;252.3946597389327;21;2669;657;344;1468;7882;
Tue 06:21.345317;17;1723;1740;10;4625;4674;1441;14953;1781;313;99;3.818459918864204;343.81850192227955;252.3946597389327;21;2669;657;344;1468;7882;
Tue 06:21.492671;17;1723;1740;10;4626;4674;1441;14953;1781;313;99;3.818459918864204;343.81850192227955;252.3946597389327;21;2669;657;344;1468;7882;
Tue 06:21.325613;17;1723;1740;10;4627;4674;1441;14953;1781;313;99;3.818459918864204;343.81850192227955;252.3946597389327;21;2669;657;344;1468;7882;
Tue 06:21.550919;17;1724;1740;10;4627;4674;1441;14953;1781;313;99;3.818459918864204;343.81850192227955;252.3946597389327;21;2669;657;344;1468;7882;
Tue 06:21.875067;17;1724;1740;10;4627;4674;1441;14954;1781;313;99;3.818459918864204;343.81850192227955;252.69289547299314;21;2669;658;345;1468;7882;
Tue 06:21.265419;17;1725;1740;10;4627;4674;1441;14954;1781;313;99;3.818459918864204;343.81850192227955;252.69289547299314;21;2669;658;345;1468;7882;
Tue 06:21.794267;17;1725;1740;10;4628;4674;1441;14954;1781;313;99;3.818459918864204;343.81850192227955;252.69289547299314;21;2669;658;345;1468;7882;
Tue 06:21.175643;17;1725;1740;10;4629;4674;1441;14954;1781;313;99;3.818459918864204;343.81850192227955;252.69289547299314;21;2669;658;345;1468;7882;
Tue 06:21.699551;17;1725;1740;10;4630;4674;1441;14954;1781;313;99;3.818459918864204;343.81850192227955;252.69289547299314;21;2669;658;345;1468;7882;
Tue 06:22.000000;17;1725;1741;10;4630;4678;1444;14967;1784;313;99;3.818459918864204;344.2174470016685;252.69289547299314;21;2672;658;345;1471;7890;
Tue 06:22.220137;17;1726;1741;10;4630;4678;1444;14967;1784;313;99;3.818459918864204;344.2174470016685;252.69289547299314;21;2672;658;345;1471;7890;
Tue 06:22.290438;17;1726;1741;10;4631;4678;1444;14967;1784;313;99;3.818459918864204;344.2174470016685;252.69289547299314;21;2672;658;345;1471;7890;
Tue 06:22.862482;17;1726;1741;10;4632;4678;1444;14967;1784;313;99;3.818459918864204;344.2174470016685;252.69289547299314;21;2672;658;345;1471;7890;
Tue 06:22.959775;17;1726;1741;10;4633;4678;1444;14967;1784;313;99;3.818459918864204;344.2174470016685;252.69289547299314;21;2672;658;345;1471;7890;
Tue 06:22.456971;17;1726;1741;10;4634;4678;1444;14967;1784;313;99;3.818459918864204;344.2174470016685;252.69289547299314;21;2672;658;345;1471;7890;
Tue 06:22.738754;17;1726;1741;10;4635;4678;1444;14967;1784;313;99;3.818459918864204;344.2174470016685;252.69289547299314;21;2672;658;345;1471;7890;
Tue 06:22.581079;17;1726;1741;10;4636;4678;1444;14967;1784;313;99;3.818459918864204;344.2174470016685;252.69289547299314;21;2672;658;345;1471;7890;
Tue 06:22.570106;17;1726;1741;10;4636;4678;1444;14968;1785;314;99;3.818459918864204;344.2174470016685;253.147623730138;21;2672;659;345;1471;7890;
Tue 06:22.379636;17;1726;1741;10;4636;4678;1444;14969;1785;314;99;3.818459918864204;344.2174470016685;253.44585946419846;21;2672;660;346;1471;7890;
Tue 06:23.000000;17;1726;1743;10;4636;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.929520;17;1726;1743;10;4637;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.680622;17;1727;1743;10;4637;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.736417;17;1727;1743;10;4638;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.286080;17;1727;1743;10;4639;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.632695;17;1727;1743;10;4640;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.617392;17;1727;1743;10;4641;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.300929;17;1727;1743;10;4642;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.568666;17;1727;1743;10;4643;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.919672;17;1727;1743;10;4644;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.688840;17;1728;1743;10;4644;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:23.723082;17;1728;1743;10;4645;4681;1446;14981;1787;314;99;3.818459918864204;344.4237836819149;253.44585946419846;21;2674;660;346;1473;7897;
Tue 06:24.000000;17;1728;1744;10;4645;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.459114;17;1729;1744;10;4645;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.151075;17;1729;1744;10;4646;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.701367;17;1730;1744;10;4646;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.029572;17;1731;1744;10;4646;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.624360;17;1732;1744;10;4646;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.292833;17;1732;1744;10;4647;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.609208;17;1732;1744;10;4648;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.603168;17;1733;1744;10;4648;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.490008;17;1733;1744;10;4649;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.149547;17;1733;1744;10;4650;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.215664;17;1733;1744;10;4651;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:24.825679;17;1733;1744;10;4652;4687;1449;14998;1790;314;99;3.818459918864204;345.0914173958011;253.44585946419846;21;2679;660;346;1476;7907;
Tue 06:25.000000;17;1733;1747;10;4652;4694;1449;15018;1790;314;99;3.818459918864204;345.4063421938831;253.44585946419846;21;2681;660;346;1476;7917;
Tue 06:25.778515;17;1734;1747;10;4652;4694;1449;15018;1790;314;99;3.818459918864204;345.4063421938831;253.44585946419846;21;2681;660;346;1476;7917;
Tue 06:25.624699;17;1735;1747;10;4652;4694;1449;15018;1790;314;99;3.818459918864204;345.4063421938831;253.44585946419846;21;2681;660;346;1476;7917;
Tue 06:25.810529;17;1735;1747;10;4653;4694;1449;15018;1790;314;99;3.818459918864204;345.4063421938831;253.44585946419846;21;2681;660;346;1476;7917;
Tue 06:25.780587;17;1735;1747;10;4654;4694;1449;15018;1790;314;99;3.818459918864204;345.4063421938831;253.44585946419846;21;2681;660;346;1476;7917;
Tue 06:25.859319;17;1735;1747;10;4655;4694;1449;15018;1790;314;99;3.818459918864204;345.4063421938831;253.44585946419846;21;2681;660;346;1476;7917;
Tue 06:25.335157;17;1735;1747;10;4656;4694;1449;15018;1790;314;99;3.818459918864204;345.4063421938831;253.44585946419846;21;2681;660;346;1476;7917;
Tue 06:25.347490;17;1735;1747;10;4656;4694;1449;15019;1790;314;99;3.818459918864204;345.4063421938831;253.74190133829444;21;2681;661;347;1476;7917;
Tue 06:25.958388;17;1736;1747;10;4656;4694;1449;15019;1790;314;99;3.818459918864204;345.4063421938831;253.74190133829444;21;2681;661;347;1476;7917;
Tue 06:25.063758;17;1736;1747;10;4656;4694;1449;15020;1791;315;99;3.818459918864204;345.4063421938831;254.17333212907047;21;2681;662;347;1476;7917;
Tue 06:25.633162;17;1736;1747;10;4657;4694;1449;15020;1791;315;99;3.818459918864204;345.4063421938831;254.17333212907047;21;2681;662;347;1476;7917;
Tue 06:25.006605;17;1736;1747;10;4658;4694;1449;15020;1791;315;99;3.818459918864204;345.4063421938831;254.17333212907047;21;2681;662;347;1476;7917;
Tue 06:25.352042;17;1736;1747;10;4659;4694;1449;15020;1791;315;99;3.818459918864204;345.4063421938831;254.17333212907047;21;2681;662;347;1476;7917;
Tue 06:25.235390;17;1736;1747;10;4660;4694;1449;15020;1791;315;99;3.818459918864204;345.4063421938831;254.17333212907047;21;2681;662;347;1476;7917;
Tue 06:26.000000;17;1736;1747;10;4660;4705;1450;15043;1792;315;99;3.818459918864204;346.1058505032539;254.17333212907047;21;2686;662;347;1477;7929;
Tue 06:26.158298;17;1737;1747;10;4660;4705;1450;15043;1792;315;99;3.818459918864204;346.1058505032539;254.17333212907047;21;2686;662;347;1477;7929;
Tue 06:26.723058;17;1737;1747;10;4661;4705;1450;15043;1792;315;99;3.818459918864204;346.1058505032539;254.17333212907047;21;2686;662;347;1477;7929;
Tue 06:26.099565;17;1737;1747;10;4662;4705;1450;15043;1792;315;99;3.818459918864204;346.1058505032539;254.17333212907047;21;2686;662;347;1477;7929;
Tue 06:26.587880;17;1737;1747;10;4663;4705;1450;15043;1792;315;99;3.818459918864204;346.1058505032539;254.17333212907047;21;2686;662;347;1477;7929;
Tue 06:26.825545;17;1737;1747;10;4664;4705;1450;15043;1792;315;99;3.818459918864204;346.1058505032539;254.17333212907047;21;2686;662;347;1477;7929;
Tue 06:27.000000;17;1737;1749;11;4664;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:27.000814;17;1737;1749;11;4665;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:27.517123;17;1737;1749;11;4666;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:27.163534;17;1737;1749;11;4667;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:27.588012;17;1737;1749;11;4668;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:27.060435;17;1737;1749;11;4669;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:27.501793;17;1737;1749;11;4670;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:27.014886;17;1737;1749;11;4671;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:27.330804;17;1737;1749;11;4672;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:27.301649;17;1737;1749;11;4673;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:27.582600;17;1737;1749;11;4674;4708;1452;15056;1795;315;99;3.818459918864204;346.3299466445607;254.17333212907047;21;2688;662;347;1480;7937;
Tue 06:28.000000;17;1737;1752;12;4674;4715;1454;15079;1798;315;99;3.818459918864204;346.837433008788;254.17333212907047;21;2691;662;347;1483;7950;
Tue 06:28.530875;17;1737;1752;12;4675;4715;1454;15079;1798;315;99;3.818459918864204;346.837433008788;254.17333212907047;21;2691;662;347;1483;7950;
Tue 06:28.893650;17;1737;1752;12;4676;4715;1454;15079;1798;315;99;3.818459918864204;346.837433008788;254.17333212907047;21;2691;662;347;1483;7950;
Tue 06:28.504764;17;1737;1752;12;4677;4715;1454;15079;1798;315;99;3.818459918864204;346.837433008788;254.17333212907047;21;2691;662;347;1483;7950;
Tue 06:28.468604;17;1737;1752;12;4678;4715;1454;15079;1798;315;99;3.818459918864204;346.837433008788;254.17333212907047;21;2691;662;347;1483;7950;
Tue 06:28.975811;17;1738;1752;12;4678;4715;1454;15079;1798;315;99;3.818459918864204;346.837433008788;254.17333212907047;21;2691;662;347;1483;7950;
Tue 06:28.787390;17;1738;1752;12;4679;4715;1454;15079;1798;315;99;3.818459918864204;346.837433008788;254.17333212907047;21;2691;662;347;1483;7950;
Tue 06:29.000000;17;1738;1753;12;4680;4719;1457;15092;1801;315;99;3.818459918864204;347.0610694201685;254.17333212907047;21;2692;662;347;1486;7958;
Tue 06:29.347490;17;1739;1753;12;4680;4719;1457;15092;1801;315;99;3.818459918864204;347.0610694201685;254.17333212907047;21;2692;662;347;1486;7958;
Tue 06:29.784906;17;1739;1753;12;4681;4719;1457;15092;1801;315;99;3.818459918864204;347.0610694201685;254.17333212907047;21;2692;662;347;1486;7958;
Tue 06:29.207863;17;1739;1753;12;4682;4719;1457;15092;1801;315;99;3.818459918864204;347.0610694201685;254.17333212907047;21;2692;662;347;1486;7958;
Tue 06:29.667500;17;1739;1753;12;4683;4719;1457;15092;1801;315;99;3.818459918864204;347.0610694201685;254.17333212907047;21;2692;662;347;1486;7958;
Tue 06:29.703149;17;1739;1753;12;4683;4719;1457;15093;1802;316;99;3.818459918864204;347.0610694201685;254.86814646865042;21;2692;663;347;1486;7958;
Tue 06:29.438451;17;1739;1753;12;4684;4719;1457;15093;1802;316;99;3.818459918864204;347.0610694201685;254.86814646865042;21;2692;663;347;1486;7958;
Tue 06:29.854780;17;1739;1753;12;4685;4719;1457;15093;1802;316;99;3.818459918864204;347.0610694201685;254.86814646865042;21;2692;663;347;1486;7958;
Tue 06:29.387378;17;1739;1753;12;4685;4719;1457;15094;1803;317;99;3.818459918864204;347.0610694201685;255.26344656263672;21;2692;664;347;1486;7958;
Tue 06:30.000000;17;1739;1756;12;4685;4723;1459;15110;1805;317;99;3.818459918864204;347.4883108774429;255.26344656263672;21;2695;664;347;1488;7967;
Tue 06:30.955597;17;1739;1756;12;4686;4723;1459;15110;1805;317;99;3.818459918864204;347.4883108774429;255.26344656263672;21;2695;664;347;1488;7967;
Tue 06:30.579387;17;1739;1756;12;4687;4723;1459;15110;1805;317;99;3.818459918864204;347.4883108774429;255.26344656263672;21;2695;664;347;1488;7967;
Tue 06:30.114221;17;1739;1756;12;4688;4723;1459;15110;1805;317;99;3.818459918864204;347.4883108774429;255.26344656263672;21;2695;664;347;1488;7967;
Tue 06:30.504889;17;1739;1756;12;4689;4723;1459;15110;1805;317;99;3.818459918864204;347.4883108774429;255.26344656263672;21;2695;664;347;1488;7967;
Tue 06:30.589840;17;1739;1756;12;4690;4723;1459;15110;1805;317;99;3.818459918864204;347.4883108774429;255.26344656263672;21;2695;664;347;1488;7967;
Tue 06:30.266530;17;1739;1756;12;4691;4723;1459;15110;1805;317;99;3.818459918864204;347.4883108774429;255.26344656263672;21;2695;664;347;1488;7967;
Tue 06:30.370221;17;1739;1756;12;4692;4723;1459;15110;1805;317;99;3.818459918864204;347.4883108774429;255.26344656263672;21;2695;664;347;1488;7967;
Tue 06:30.189165;17;1739;1756;12;4693;4723;1459;15110;1805;317;99;3.818459918864204;347.4883108774429;255.26344656263672;21;2695;664;347;1488;7967;
Tue 06:30.109703;17;1739;1756;12;4694;4723;1459;15110;1805;317;99;3.818459918864204;347.4883108774429;255.26344656263672;21;2695;664;347;1488;7967;
Tue 06:31.000000;17;1739;1759;12;4694;4727;1461;15126;1807;317;99;3.818459918864204;347.9195958247518;255.26344656263672;21;2698;664;347;1490;7976;
Tue 06:31.467686;17;1739;1759;12;4694;4727;1461;15127;1807;317;99;3.818459918864204;347.9195958247518;255.5594884367327;21;2698;665;348;1490;7976;
Tue 06:31.861634;17;1739;1759;12;4694;4727;1461;15128;1807;317;99;3.818459918864204;347.9195958247518;255.77734172299955;21;2698;666;349;1490;7976;
Tue 06:31.297734;17;1739;1759;12;4695;4727;1461;15128;1807;317;99;3.818459918864204;347.9195958247518;255.77734172299955;21;2698;666;349;1490;7976;
Tue 06:31.678582;17;1739;1759;12;4696;4727;1461;15128;1807;317;99;3.818459918864204;347.9195958247518;255.77734172299955;21;2698;666;349;1490;7976;
Tue 06:31.384034;17;1739;1759;12;4697;4727;1461;15128;1807;317;99;3.818459918864204;347.9195958247518;255.77734172299955;21;2698;666;349;1490;7976;
Tue 06:31.338117;17;1739;1759;12;4698;4727;1461;15128;1807;317;99;3.818459918864204;347.9195958247518;255.77734172299955;21;2698;666;349;1490;7976;
Tue 06:31.067354;17;1740;1759;12;4698;4727;1461;15128;1807;317;99;3.818459918864204;347.9195958247518;255.77734172299955;21;2698;666;349;1490;7976;
